date,iso_code,S,V,I,daily_R0,avg_R0
2023-10-14,VNM,99064055,489386,0,0.3186696388367515,0.4017195379625951
2023-10-15,VNM,99066838,488906,0,0.3186696388367515,0.4017195379625951
2023-10-16,VNM,99069609,488437,0,0.3186696388367515,0.4017195379625951
2023-10-17,VNM,99072369,487979,0,0.3186696388367515,0.4017195379625951
2023-10-18,VNM,99075118,487532,0,0.3186696388367515,0.4017195379625951
2023-10-19,VNM,99077857,487096,0,0.3186696388367515,0.4017195379625951
2023-10-20,VNM,99080585,486670,0,0.3186696388367515,0.4017195379625951
2023-10-21,VNM,99083303,486254,0,0.3186696388367515,0.4017195379625951
2023-10-22,VNM,99086011,485848,0,0.3186696388367515,0.4017195379625951
2023-10-23,VNM,99088709,485452,0,0.3186696388367515,0.4017195379625951
2023-10-24,VNM,99091398,485065,0,0.3186696388367515,0.4017195379625951
2023-10-25,VNM,99094078,484687,0,0.3186696388367515,0.4017195379625951
2023-10-26,VNM,99096748,484318,0,0.3186696388367515,0.4017195379625951
2023-10-27,VNM,99099410,483958,0,0.3186696388367515,0.4017195379625951
2023-10-28,VNM,99102063,483607,0,0.3186696388367515,0.4017195379625951
2023-10-29,VNM,99104708,483264,0,0.3186696388367515,0.4017195379625951
2023-10-30,VNM,99107344,482929,0,0.3186696388367515,0.4017195379625951
2023-10-31,VNM,99109973,482603,0,0.3186696388367515,0.4017195379625951
2023-11-01,VNM,99112593,482284,0,0.3186696388367515,0.4017195379625951
2023-11-02,VNM,99115206,481972,0,0.3186696388367515,0.4017195379625951
2023-11-03,VNM,99117811,481669,0,0.3186696388367515,0.4017195379625951
2023-11-04,VNM,99120409,481372,0,0.3186696388367515,0.4017195379625951
2023-11-05,VNM,99123000,481083,0,0.3186696388367515,0.4017195379625951
2023-11-06,VNM,99125584,480800,0,0.3186696388367515,0.4017195379625951
2023-11-07,VNM,99128161,480524,0,0.3186696388367515,0.4017195379625951
2023-11-08,VNM,99130731,480255,0,0.3186696388367515,0.4017195379625951
2023-11-09,VNM,99133295,479993,0,0.3186696388367515,0.4017195379625951
2023-11-10,VNM,99135853,479737,0,0.3186696388367515,0.4017195379625951
2023-11-11,VNM,99138404,479487,0,0.3186696388367515,0.4017195379625951
2023-11-12,VNM,99140949,479243,0,0.3186696388367515,0.4017195379625951
2023-11-13,VNM,99143488,479004,0,0.3186696388367515,0.4017195379625951
2023-11-14,VNM,99146022,478772,0,0.3186696388367515,0.4017195379625951
2023-11-15,VNM,99148550,478545,0,0.3186696388367515,0.4017195379625951
2023-11-16,VNM,99151072,478324,0,0.3186696388367515,0.4017195379625951
2023-11-17,VNM,99153588,478108,0,0.3186696388367515,0.4017195379625951
2023-11-18,VNM,99156100,477898,0,0.3186696388367515,0.4017195379625951
2023-11-19,VNM,99158606,477692,0,0.3186696388367515,0.4017195379625951
2023-11-20,VNM,99161107,477492,0,0.3186696388367515,0.4017195379625951
2023-11-21,VNM,99163604,477296,0,0.3186696388367515,0.4017195379625951
2023-11-22,VNM,99166095,477106,0,0.3186696388367515,0.4017195379625951
2023-11-23,VNM,99168582,476919,0,0.3186696388367515,0.4017195379625951
2023-11-24,VNM,99171064,476738,0,0.3186696388367515,0.4017195379625951
2023-11-25,VNM,99173542,476561,0,0.3186696388367515,0.4017195379625951
2023-11-26,VNM,99176015,476388,0,0.3186696388367515,0.4017195379625951
2023-11-27,VNM,99178484,476220,0,0.3186696388367515,0.4017195379625951
2023-11-28,VNM,99180949,476055,0,0.3186696388367515,0.4017195379625951
2023-11-29,VNM,99183410,475895,0,0.3186696388367515,0.4017195379625951
2023-11-30,VNM,99185866,475739,0,0.3186696388367515,0.4017195379625951
2023-12-01,VNM,99188319,475586,0,0.3186696388367515,0.4017195379625951
2023-12-02,VNM,99190768,475438,0,0.3186696388367515,0.4017195379625951
2023-12-03,VNM,99193213,475293,0,0.3186696388367515,0.4017195379625951
2023-12-04,VNM,99195655,475151,0,0.3186696388367515,0.4017195379625951
2023-12-05,VNM,99198093,475013,0,0.3186696388367515,0.4017195379625951
2023-12-06,VNM,99200528,474879,0,0.3186696388367515,0.4017195379625951
2023-12-07,VNM,99202959,474748,0,0.3186696388367515,0.4017195379625951
2023-12-08,VNM,99205386,474620,0,0.3186696388367515,0.4017195379625951
2023-12-09,VNM,99207811,474496,0,0.3186696388367515,0.4017195379625951
2023-12-10,VNM,99210232,474374,0,0.3186696388367515,0.4017195379625951
2023-12-11,VNM,99212651,474256,0,0.3186696388367515,0.4017195379625951
2023-12-12,VNM,99215066,474141,0,0.3186696388367515,0.4017195379625951
2023-12-13,VNM,99217478,474028,0,0.3186696388367515,0.4017195379625951
2023-12-14,VNM,99219887,473919,0,0.3186696388367515,0.4017195379625951
2023-12-15,VNM,99222294,473812,0,0.3186696388367515,0.4017195379625951
2023-12-16,VNM,99224698,473708,0,0.3186696388367515,0.4017195379625951
2023-12-17,VNM,99227099,473606,0,0.3186696388367515,0.4017195379625951
2023-12-18,VNM,99229497,473508,0,0.3186696388367515,0.4017195379625951
2023-12-19,VNM,99231893,473411,0,0.3186696388367515,0.4017195379625951
2023-12-20,VNM,99234286,473318,0,0.3186696388367515,0.4017195379625951
2023-12-21,VNM,99236677,473226,0,0.3186696388367515,0.4017195379625951
2023-12-22,VNM,99239066,473137,0,0.3186696388367515,0.4017195379625951
2023-12-23,VNM,99241452,473051,0,0.3186696388367515,0.4017195379625951
