date,iso_code,continent,location,new_cases,new_deaths,new_vaccinations_smoothed,case_avg,death_avg,origin_case,death_percent,recovery_case,current_pol_N,curr_full_vaccinated,new_full_vaccinated,new_boost_req
2022-07-15,OWID_WRL,,World,1001198.0,2307.0,7667826,1080479.5714285714,2266.1428571428573,2719.0,0.0025304757840551194,743723.0,7901376943,1331082710.0,5820706.0,15994726.0
2022-07-16,OWID_WRL,,World,553000.0,1083.0,7729812,984434.1428571428,2086.714285714286,2479.0,0.002527857431806075,762751.0,7901574126,1321159830.0,5479739.0,15402619.0
2022-07-17,OWID_WRL,,World,459440.0,986.0,7864749,905964.5714285715,1862.7142857142858,2282.0,0.0025271382522065295,778997.0,7901771314,1311432774.0,5154448.0,14881504.0
2022-07-18,OWID_WRL,,World,1198043.0,2077.0,8334546,933533.4285714285,1832.5714285714287,2350.0,0.0025246112275800403,793808.0,7901968507,1302011520.0,5057688.0,14478942.0
2022-07-19,OWID_WRL,,World,1545551.0,3081.0,9169556,1065288.857142857,2056.5714285714284,2685.0,0.0025247575970413286,810836.0,7902165705,1292321576.0,4855931.0,14545875.0
2022-07-20,OWID_WRL,,World,1602561.0,2895.0,9575501,1207081.857142857,2315.4285714285716,3041.0,0.0025211876035311025,829731.0,7902362908,1282708005.0,4703783.0,14317354.0
2022-07-21,OWID_WRL,,World,1154063.0,2543.0,9758585,1221479.857142857,2423.8571428571427,3078.0,0.002519231268716883,848265.0,7902560116,1273358262.0,4721482.0,14071225.0
2022-07-22,OWID_WRL,,World,1094561.0,2860.0,10045957,1203128.857142857,2481.1428571428573,3031.0,0.002517487595851032,864840.0,7902757329,1263525676.0,4839343.0,14671929.0
2022-07-23,OWID_WRL,,World,636820.0,1287.0,10419502,1090371.2857142857,2292.285714285714,2748.0,0.00251665829382479,880032.0,7902954547,1252958016.0,4879408.0,15447068.0
2022-07-24,OWID_WRL,,World,551088.0,1032.0,10623746,1026176.5714285715,2150.285714285714,2589.0,0.0025170377626164892,893237.0,7903151770,1242180431.0,4886781.0,15664366.0
2022-07-25,OWID_WRL,,World,973693.0,1947.0,10147322,1022247.2857142857,2098.8571428571427,2585.0,0.0025180244282428797,907161.0,7903348997,1230600334.0,5005463.0,16585560.0
2022-07-26,OWID_WRL,,World,1198291.0,2916.0,9719749,1114431.7142857143,2360.714285714286,2820.0,0.0025197735297769848,923069.0,7903546230,1218892689.0,4907168.0,16614813.0
2022-07-27,OWID_WRL,,World,1426301.0,3350.0,9576619,1227214.7142857143,2617.0,3122.0,0.002520657772747056,940025.0,7903743467,1206827082.0,4907167.0,16972774.0
2022-07-28,OWID_WRL,,World,1116133.0,2763.0,9506396,1215513.2857142857,2715.0,3104.0,0.002524726028102877,956399.0,7903940709,1194631055.0,5065979.0,17262006.0
2022-07-29,OWID_WRL,,World,1374950.0,3019.0,9370906,1191141.7142857143,2706.1428571428573,3057.0,0.0025294750243410415,970586.0,7904137957,1182707941.0,5111884.0,17034998.0
2022-07-30,OWID_WRL,,World,576249.0,1095.0,9267123,1078358.7142857143,2476.4285714285716,2779.0,0.0025344945618578064,981580.0,7904335209,1171334829.0,5153209.0,16526321.0
2022-07-31,OWID_WRL,,World,544754.0,915.0,9172604,995813.8571428572,2269.5714285714284,2577.0,0.0025344945618578064,993665.0,7904532466,1159577876.0,5243167.0,17000120.0
2022-08-01,OWID_WRL,,World,873214.0,2435.0,8956699,964192.8571428572,2208.8571428571427,2501.0,0.0025344945618578064,1005246.0,7904729728,1148734574.0,5556364.0,16399666.0
2022-08-02,OWID_WRL,,World,1190573.0,2886.0,8762499,1043300.4285714285,2437.285714285714,2713.0,0.0025412398640418544,1016732.0,7904926995,1138182752.0,6113038.0,16664860.0
2022-08-03,OWID_WRL,,World,1155201.0,3144.0,8642205,1126007.857142857,2730.0,2930.0,0.002548945610330325,1029802.0,7905124267,1128393251.0,6383668.0,16173169.0
2022-08-04,OWID_WRL,,World,1061111.0,3174.0,8384173,1138496.142857143,2905.285714285714,2969.0,0.0025573152932597738,1041112.0,7905321544,1118862477.0,6505725.0,16036499.0
2022-08-05,OWID_WRL,,World,901010.0,2945.0,8259662,1096027.4285714286,2909.4285714285716,2869.0,0.00256653065473504,1052484.0,7905518825,1109741112.0,6697306.0,15818671.0
2022-08-06,OWID_WRL,,World,1024223.0,1730.0,8091500,1045923.5714285715,2703.1428571428573,2739.0,0.002575216209793245,1062143.0,7905716112,1100968028.0,6946335.0,15719419.0
2022-08-07,OWID_WRL,,World,497922.0,940.0,8000110,968797.2857142857,2464.8571428571427,2546.0,0.002580701405173767,1071888.0,7905913404,1092576710.0,7082498.0,15473816.0
2022-08-08,OWID_WRL,,World,816233.0,2302.0,8227883,915320.1428571428,2362.4285714285716,2421.0,0.0025889368004093955,1078203.0,7906110700,1083976445.0,6764882.0,15365147.0
2022-08-09,OWID_WRL,,World,1040233.0,3560.0,8164895,981603.5714285715,2659.4285714285716,2608.0,0.0026000371686385575,1081602.0,7906308002,1075446477.0,6479834.0,15009802.0
2022-08-10,OWID_WRL,,World,1026870.0,2704.0,7829249,1011694.5714285715,2798.5714285714284,2700.0,0.0026108218381069516,1082314.0,7906505308,1066780840.0,6384414.0,15050051.0
2022-08-11,OWID_WRL,,World,1005476.0,3207.0,7614461,1030589.1428571428,2908.8571428571427,2754.0,0.0026209094635723192,1082058.0,7906702619,1057908643.0,6337599.0,15209796.0
2022-08-12,OWID_WRL,,World,752775.0,2814.0,7263018,982165.1428571428,2898.5714285714284,2630.0,0.0026271354883619967,1080405.0,7906899935,1049684456.0,6247271.0,14471458.0
2022-08-13,OWID_WRL,,World,636562.0,1483.0,7051433,938117.1428571428,2696.5714285714284,2511.0,0.0026299746508038867,1080963.0,7907097257,1041846274.0,6178083.0,14016265.0
2022-08-14,OWID_WRL,,World,460753.0,994.0,6964469,880449.8571428572,2455.0,2360.0,0.0026367442978315345,1080523.0,7907294583,1034682709.0,6115071.0,13278636.0
2022-08-15,OWID_WRL,,World,855280.0,2395.0,6768939,873917.0,2376.4285714285716,2344.0,0.0026411309760738903,1076849.0,7907491914,1028002776.0,5971134.0,12651067.0
2022-08-16,OWID_WRL,,World,1083305.0,3437.0,6479594,876204.1428571428,2620.285714285714,2354.0,0.0026481556927512614,1071334.0,7907689249,1021604935.0,5841667.0,12239508.0
2022-08-17,OWID_WRL,,World,990364.0,3236.0,6716313,926747.2857142857,2870.714285714286,2491.0,0.0026563834530201292,1061165.0,7907886590,1015537991.0,5761471.0,11828415.0
2022-08-18,OWID_WRL,,World,944757.0,2981.0,6925822,945107.8571428572,2967.714285714286,2535.0,0.002662678906237943,1052536.0,7908083936,1009940685.0,5589450.0,11186756.0
2022-08-19,OWID_WRL,,World,801465.0,2713.0,7030340,910998.1428571428,2864.285714285714,2444.0,0.0026673745352229737,1042088.0,7908281287,1004176105.0,5506442.0,11271022.0
2022-08-20,OWID_WRL,,World,574422.0,1190.0,6927196,855239.8571428572,2689.8571428571427,2294.0,0.002669967365453234,1035996.0,7908478642,998485740.0,5394334.0,11084699.0
2022-08-21,OWID_WRL,,World,484530.0,1720.0,6961643,793660.7142857143,2477.4285714285716,2131.0,0.0026749785815232377,1031070.0,7908676003,992791796.0,5333407.0,11027351.0
2022-08-22,OWID_WRL,,World,710955.0,1614.0,7101676,787686.4285714285,2306.0,2116.0,0.002678289512774442,1026064.0,7908873368,987367559.0,5485256.0,10909493.0
2022-08-23,OWID_WRL,,World,889615.0,2934.0,7348150,823836.8571428572,2513.285714285714,2218.0,0.0026815361358466746,1017063.0,7909070739,982160037.0,5443264.0,10650786.0
2022-08-24,OWID_WRL,,World,884496.0,3156.0,7221580,868133.1428571428,2733.5714285714284,2344.0,0.002684467715341371,1004833.0,7909268114,976777991.0,5219501.0,10601547.0
2022-08-25,OWID_WRL,,World,865000.0,2957.0,6946292,869521.7142857143,2813.8571428571427,2352.0,0.0026869642156807042,993144.0,7909465494,971340812.0,5076308.0,10513487.0
2022-08-26,OWID_WRL,,World,702195.0,2527.0,6923845,828354.7142857143,2712.5714285714284,2246.0,0.002689524551573224,981420.0,7909662879,965663283.0,4842013.0,10519542.0
2022-08-27,OWID_WRL,,World,452669.0,1210.0,7020751,775449.7142857143,2492.285714285714,2103.0,0.0026904205125788576,970401.0,7909860269,959888745.0,4700957.0,10475495.0
2022-08-28,OWID_WRL,,World,406242.0,1022.0,6936504,717580.4285714285,2239.285714285714,1952.0,0.002691012608478591,960646.0,7910057664,954228624.0,4642980.0,10303101.0
2022-08-29,OWID_WRL,,World,577137.0,2013.0,6926486,685533.5714285715,2139.285714285714,1870.0,0.0026935862847691666,953528.0,7910255064,948733885.0,4512627.0,10007366.0
2022-08-30,OWID_WRL,,World,747893.0,2521.0,6862356,710315.1428571428,2326.5714285714284,1942.0,0.0026963455786583007,942744.0,7910452469,943225087.0,4319731.0,9828529.0
2022-08-31,OWID_WRL,,World,753058.0,3368.0,6769765,748676.2857142857,2531.714285714286,2051.0,0.002700816047152856,931976.0,7910649879,937877775.0,4477543.0,9824855.0
2022-09-01,OWID_WRL,,World,679769.0,2552.0,6513066,744221.1428571428,2665.714285714286,2045.0,0.002706652621244182,920524.0,7910847294,932728247.0,4617216.0,9766744.0
2022-09-02,OWID_WRL,,World,657480.0,2717.0,6257252,711790.2857142857,2634.714285714286,1964.0,0.0027111502988747408,909530.0,7911044713,927450798.0,4686894.0,9964343.0
2022-09-03,OWID_WRL,,World,376680.0,1077.0,6155068,652885.8571428572,2356.714285714286,1807.0,0.0027159581578865724,898361.0,7911242138,921917409.0,4618132.0,10151521.0
2022-09-04,OWID_WRL,,World,370389.0,1111.0,6010163,603340.7142857143,2093.0,1679.0,0.0027198465240513775,887256.0,7911439567,916312018.0,4641096.0,10246487.0
2022-09-05,OWID_WRL,,World,457788.0,1446.0,5749381,568425.4285714285,1938.5714285714287,1597.0,0.0027268184444796326,875394.0,7911637002,910755852.0,4734451.0,10290617.0
2022-09-06,OWID_WRL,,World,673843.0,2314.0,5458956,600021.7142857143,2096.285714285714,1701.0,0.0027372894384374595,864364.0,7911834441,905049301.0,4898767.0,10605318.0
2022-09-07,OWID_WRL,,World,616157.0,2184.0,5289116,630009.5714285715,2249.5714285714284,1802.0,0.0027513531360405363,852331.0,7912031885,899157492.0,4814387.0,10706196.0
2022-09-08,OWID_WRL,,World,583957.0,2239.0,5550961,630983.8571428572,2281.8571428571427,1812.0,0.0027656798173434625,839053.0,7912229334,892485101.0,4630862.0,11303253.0
2022-09-09,OWID_WRL,,World,525628.0,2297.0,5628817,599231.7142857143,2249.8571428571427,1731.0,0.0027809013660268452,825679.0,7912426789,885554570.0,4615897.0,11546428.0
2022-09-10,OWID_WRL,,World,313230.0,943.0,5530467,555933.2857142857,2020.4285714285713,1618.0,0.002786884008391534,812571.0,7912624248,878504994.0,4680502.0,11730078.0
2022-09-11,OWID_WRL,,World,314292.0,786.0,5482903,512582.71428571426,1809.7142857142858,1503.0,0.0027983286533384897,800202.0,7912821712,871477402.0,4624337.0,11651929.0
2022-09-12,OWID_WRL,,World,485112.0,1512.0,5508768,487958.71428571426,1695.142857142857,1442.0,0.0028111250222807842,786044.0,7913019181,864709588.0,4617659.0,11385473.0
2022-09-13,OWID_WRL,,World,548472.0,1982.0,5643361,512500.4285714286,1824.4285714285713,1526.0,0.002831662634756199,771304.0,7913216654,858345687.0,4574905.0,10938806.0
2022-09-14,OWID_WRL,,World,710851.0,2394.0,5701555,555851.0,1996.2857142857142,1664.0,0.0028546801515226348,755464.0,7913414133,852150977.0,4513177.0,10707887.0
2022-09-15,OWID_WRL,,World,611298.0,2570.0,5660322,577781.0,2131.714285714286,1730.0,0.0028775800641524466,739237.0,7913611617,846786792.0,4342045.0,9706230.0
2022-09-16,OWID_WRL,,World,455610.0,2008.0,5552661,546604.8571428572,2088.0,1649.0,0.0028999648474862033,723618.0,7913809105,842025195.0,4171502.0,8933099.0
2022-09-17,OWID_WRL,,World,295097.0,850.0,5742280,503481.28571428574,1910.7142857142858,1519.0,0.0029088433084228224,708242.0,7914006599,838021695.0,4103380.0,8106880.0
2022-09-18,OWID_WRL,,World,254575.0,586.0,5791778,464806.0,1712.2857142857142,1413.0,0.0029274199450443437,693889.0,7914204097,834286495.0,4006777.0,7741977.0
2022-09-19,OWID_WRL,,World,416852.0,1381.0,5703357,449266.5714285714,1581.4285714285713,1374.0,0.002940665315456851,679734.0,7914401601,830390175.0,3832922.0,7729242.0
2022-09-20,OWID_WRL,,World,553744.0,1829.0,5700260,483625.71428571426,1708.0,1492.0,0.0029630071673058074,665390.0,7914599109,826366952.0,3639305.0,7662528.0
2022-09-21,OWID_WRL,,World,518070.0,2057.0,5708353,512736.85714285716,1880.4285714285713,1587.0,0.002985660076931916,651034.0,7914796622,822418465.0,3526078.0,7474565.0
2022-09-22,OWID_WRL,,World,619642.0,2195.0,5661286,531955.4285714285,1978.0,1654.0,0.0030070864767425625,637752.0,7914994141,818652572.0,3700642.0,7466535.0
2022-09-23,OWID_WRL,,World,517742.0,1827.0,5725839,527565.4285714285,1955.857142857143,1648.0,0.003019127363655479,624721.0,7915191664,815078344.0,3752545.0,7326773.0
2022-09-24,OWID_WRL,,World,265163.0,836.0,5608610,481201.85714285716,1735.2857142857142,1511.0,0.003040099970580248,612660.0,7915389192,811652484.0,3686979.0,7112839.0
2022-09-25,OWID_WRL,,World,222923.0,507.0,5654407,431754.0,1541.142857142857,1361.0,0.003049950903011918,601357.0,7915586725,808425651.0,3655269.0,6882102.0
2022-09-26,OWID_WRL,,World,422704.0,1373.0,5866264,427053.14285714284,1450.4285714285713,1358.0,0.0030589297785566095,590954.0,7915784263,805624385.0,3672513.0,6473779.0
2022-09-27,OWID_WRL,,World,599540.0,1602.0,5981955,470545.0,1557.857142857143,1509.0,0.0030790717195765278,580725.0,7915981806,803151539.0,3762241.0,6235087.0
2022-09-28,OWID_WRL,,World,549745.0,2342.0,6167221,511199.5714285714,1752.0,1647.0,0.0031010457981951083,570635.0,7916179353,800833157.0,3801038.0,6119420.0
2022-09-29,OWID_WRL,,World,644135.0,2287.0,6402599,540169.5714285715,1881.4285714285713,1748.0,0.0031046895547820765,561829.0,7916376906,798598363.0,3773549.0,6008343.0
2022-09-30,OWID_WRL,,World,472524.0,1472.0,6809743,528566.7142857143,1830.4285714285713,1721.0,0.0031244561936602908,554236.0,7916574464,796192779.0,3701775.0,6107359.0
2022-10-01,OWID_WRL,,World,241053.0,669.0,6857531,492437.14285714284,1656.0,1615.0,0.0031483851851525886,546716.0,7916772026,793876108.0,3828187.0,6144858.0
2022-10-02,OWID_WRL,,World,200816.0,565.0,6956035,438353.0,1438.0,1449.0,0.003170363120534969,539243.0,7916969594,791401053.0,3861186.0,6336241.0
2022-10-03,OWID_WRL,,World,319864.0,1363.0,6866264,410084.71428571426,1371.7142857142858,1364.0,0.003178777735283989,532829.0,7917167166,788559855.0,3802239.0,6643437.0
2022-10-04,OWID_WRL,,World,600188.0,1602.0,6861615,457945.4285714286,1481.142857142857,1537.0,0.0032022970658920633,527366.0,7917364743,785522243.0,3800174.0,6837786.0
2022-10-05,OWID_WRL,,World,582625.0,2190.0,6786334,506741.4285714286,1698.4285714285713,1710.0,0.003228737005100531,521466.0,7917562326,782379621.0,3805570.0,6948192.0
2022-10-06,OWID_WRL,,World,640597.0,2009.0,6366197,537869.0,1789.2857142857142,1827.0,0.003242649110040567,516088.0,7917759913,779173402.0,3774192.0,6980411.0
2022-10-07,OWID_WRL,,World,574597.0,1795.0,5849072,534305.7142857143,1816.857142857143,1822.0,0.0032708708849084915,512384.0,7917957505,776123898.0,3817227.0,6866731.0
2022-10-08,OWID_WRL,,World,219015.0,712.0,5584084,490206.85714285716,1591.857142857143,1681.0,0.0032968982526420743,508957.0,7918155102,772725999.0,3739074.0,7136973.0
2022-10-09,OWID_WRL,,World,218949.0,633.0,5254756,429980.85714285716,1374.5714285714287,1484.0,0.0033202109388937064,504736.0,7918352704,769421019.0,3769606.0,7074586.0
2022-10-10,OWID_WRL,,World,453634.0,1316.0,4890253,427282.28571428574,1352.2857142857142,1484.0,0.0033266946404426254,500464.0,7918550311,766195136.0,3910843.0,7136726.0
2022-10-11,OWID_WRL,,World,690369.0,1909.0,4527635,484360.0,1529.4285714285713,1688.0,0.0033512775209600353,497167.0,7918747923,763204404.0,3987971.0,6978703.0
2022-10-12,OWID_WRL,,World,550092.0,1902.0,4266454,531656.7142857143,1699.4285714285713,1862.0,0.0033717919241561273,494867.0,7918945540,760440002.0,4111481.0,6875883.0
2022-10-13,OWID_WRL,,World,662892.0,2105.0,4223168,580660.7142857143,1805.4285714285713,2043.0,0.0033927770352198275,493506.0,7919143161,758156781.0,4268401.0,6551622.0
2022-10-14,OWID_WRL,,World,477490.0,1715.0,4183915,563132.4285714285,1821.5714285714287,1982.0,0.003419067318238123,492368.0,7919340788,756521420.0,4539830.0,6175191.0
2022-10-15,OWID_WRL,,World,218086.0,777.0,4243305,511188.14285714284,1631.857142857143,1806.0,0.0034421980338473998,491682.0,7919538420,755552524.0,4571689.0,5540585.0
2022-10-16,OWID_WRL,,World,192170.0,547.0,4293198,450952.71428571426,1446.5714285714287,1597.0,0.003454861550006284,490326.0,7919736056,755054393.0,4637358.0,5135489.0
2022-10-17,OWID_WRL,,World,476489.0,1760.0,4416545,436937.28571428574,1441.5714285714287,1552.0,0.0034628480399324646,488676.0,7919933698,754832291.0,4577510.0,4799612.0
2022-10-18,OWID_WRL,,World,629331.0,1847.0,4471643,495553.85714285716,1603.7142857142858,1767.0,0.0034808468629440453,487883.0,7920131344,754710639.0,4574411.0,4696063.0
2022-10-19,OWID_WRL,,World,527811.0,2244.0,4453656,539677.0,1793.4285714285713,1928.0,0.0034993830525983528,487763.0,7920328995,754600784.0,4524223.0,4634078.0
2022-10-20,OWID_WRL,,World,595411.0,2203.0,4456100,559930.8571428572,1920.142857142857,2003.0,0.0035170319166001832,488831.0,7920526652,754113926.0,4244132.0,4730990.0
2022-10-21,OWID_WRL,,World,430591.0,2000.0,4409897,526745.0,1933.142857142857,1884.0,0.0035328793002072684,489964.0,7920724313,753180468.0,3899383.0,4832841.0
2022-10-22,OWID_WRL,,World,182342.0,620.0,4386091,479315.5714285714,1772.4285714285713,1714.0,0.003545689987364346,490321.0,7920921979,751781883.0,3722724.0,5121309.0
2022-10-23,OWID_WRL,,World,160802.0,593.0,4334450,416864.0,1560.2857142857142,1488.0,0.003545689987364346,490133.0,7921119650,750017983.0,3503172.0,5267072.0
2022-10-24,OWID_WRL,,World,386606.0,1403.0,4319952,403880.5714285714,1515.7142857142858,1445.0,0.003545689987364346,491084.0,7921317326,748053542.0,3260170.0,5224611.0
2022-10-25,OWID_WRL,,World,594950.0,2179.0,4326360,457718.28571428574,1716.0,1652.0,0.003556218763551702,492954.0,7921515007,745875617.0,3018425.0,5196350.0
2022-10-26,OWID_WRL,,World,466818.0,2503.0,4357408,496953.71428571426,1948.0,1803.0,0.00356789151348153,494683.0,7921712693,743546732.0,2844303.0,5173188.0
2022-10-27,OWID_WRL,,World,477755.0,2123.0,4446951,497134.5714285714,1999.857142857143,1814.0,0.0035764148472480738,496532.0,7921910383,741184839.0,2815446.0,5177339.0
2022-10-28,OWID_WRL,,World,363581.0,1485.0,4527964,464016.0,1948.142857142857,1702.0,0.0035881828754116963,496973.0,7922108079,738786327.0,2789277.0,5187789.0
2022-10-29,OWID_WRL,,World,199110.0,667.0,4447112,417058.71428571426,1722.857142857143,1538.0,0.0036014385229826166,496990.0,7922305780,736501124.0,2828871.0,5114074.0
2022-10-30,OWID_WRL,,World,167312.0,603.0,4494880,358114.71428571426,1496.7142857142858,1324.0,0.0036040723224575483,496714.0,7922503485,734245472.0,2862133.0,5117785.0
2022-10-31,OWID_WRL,,World,300422.0,1220.0,4443845,339519.14285714284,1385.2857142857142,1264.0,0.0036064084926059484,495952.0,7922701196,732002110.0,2944364.0,5187726.0
2022-11-01,OWID_WRL,,World,401633.0,2802.0,4379484,370846.4285714286,1654.2857142857142,1386.0,0.0036199676897075883,495323.0,7922898911,729772425.0,2981096.0,5210781.0
2022-11-02,OWID_WRL,,World,348187.0,1587.0,4276928,392143.14285714284,1785.7142857142858,1478.0,0.003637045453114231,494371.0,7923096632,727490401.0,2969105.0,5251129.0
2022-11-03,OWID_WRL,,World,493605.0,2344.0,4100402,407428.71428571426,1920.142857142857,1547.0,0.003657230843153367,490861.0,7923294357,725229386.0,2970735.0,5231750.0
2022-11-04,OWID_WRL,,World,444129.0,1977.0,3980273,400360.71428571426,1891.2857142857142,1524.0,0.003670812841662122,486045.0,7923492087,723000417.0,2939932.0,5168901.0
2022-11-05,OWID_WRL,,World,201320.0,613.0,3964214,362432.4285714286,1629.0,1382.0,0.0036919600244285956,481475.0,7923689823,720877654.0,2924062.0,5046825.0
2022-11-06,OWID_WRL,,World,186641.0,542.0,3830576,322626.0,1413.2857142857142,1232.0,0.0037036350402144887,476822.0,7923887563,718853808.0,2889634.0,4913480.0
2022-11-07,OWID_WRL,,World,306062.0,1162.0,3721392,314409.0,1367.142857142857,1202.0,0.00371648003668121,471855.0,7924085308,716794169.0,2879969.0,4939608.0
2022-11-08,OWID_WRL,,World,450815.0,1272.0,3613199,350366.85714285716,1453.5714285714287,1344.0,0.003737347854821516,465706.0,7924283058,714790355.0,2884241.0,4888055.0
2022-11-09,OWID_WRL,,World,433921.0,2113.0,3653076,383595.5714285714,1667.857142857143,1473.0,0.003759406465039192,458442.0,7924480813,712940532.0,2904939.0,4754762.0
2022-11-10,OWID_WRL,,World,460426.0,2092.0,3626711,406453.28571428574,1792.4285714285713,1565.0,0.003778364594873362,450130.0,7924678573,711243699.0,2964635.0,4661468.0
2022-11-11,OWID_WRL,,World,488369.0,1706.0,3562702,418844.14285714284,1701.2857142857142,1613.0,0.003778364594873362,442666.0,7924876337,709606748.0,3018644.0,4655595.0
2022-11-12,OWID_WRL,,World,242498.0,523.0,3521727,403745.71428571426,1562.142857142857,1555.0,0.0037944846559538705,435576.0,7925074107,707896964.0,2964742.0,4674526.0
2022-11-13,OWID_WRL,,World,183504.0,505.0,3510561,362738.71428571426,1337.7142857142858,1398.0,0.0038079916624218745,429478.0,7925271882,706348656.0,2996588.0,4544896.0
2022-11-14,OWID_WRL,,World,347827.0,1344.0,3532897,348981.28571428574,1247.2857142857142,1341.0,0.003817771531928272,423542.0,7925469661,704999825.0,2962564.0,4311395.0
2022-11-15,OWID_WRL,,World,503737.0,1489.0,3624629,389988.28571428574,1372.4285714285713,1488.0,0.0038246438233606253,416209.0,7925667446,703343237.0,2919657.0,4576245.0
2022-11-16,OWID_WRL,,World,486191.0,2306.0,3576500,424801.5714285714,1596.857142857143,1612.0,0.0038321712535915532,408001.0,7925865235,701213069.0,2851286.0,4981454.0
2022-11-17,OWID_WRL,,World,479901.0,2044.0,3572825,449635.71428571426,1722.857142857143,1702.0,0.003832035724591039,400832.0,7926063030,698507883.0,2733603.0,5438789.0
2022-11-18,OWID_WRL,,World,630442.0,2361.0,3606363,457196.0,1870.5714285714287,1722.0,0.003829519544428285,396139.0,7926260829,695216627.0,2653516.0,5944772.0
2022-11-19,OWID_WRL,,World,247351.0,492.0,3650192,430543.14285714284,1643.4285714285713,1609.0,0.003821777034781604,393047.0,7926458633,691699495.0,2642811.0,6159943.0
2022-11-20,OWID_WRL,,World,222419.0,589.0,3749947,399410.5714285714,1428.7142857142858,1479.0,0.003809394530697661,391302.0,7926656443,687732142.0,2553718.0,6521071.0
2022-11-21,OWID_WRL,,World,341569.0,1125.0,3894009,378439.14285714284,1345.7142857142858,1395.0,0.0037968192505862483,389905.0,7926854257,683500939.0,2480929.0,6712132.0
2022-11-22,OWID_WRL,,World,574208.0,1950.0,3977087,425826.28571428574,1549.5714285714287,1558.0,0.003779855136586391,388710.0,7927052076,679382783.0,2408801.0,6526957.0
2022-11-23,OWID_WRL,,World,590926.0,2107.0,4000224,474908.4285714286,1766.4285714285713,1735.0,0.0037734869628108366,388120.0,7927249900,675567029.0,2435384.0,6251138.0
2022-11-24,OWID_WRL,,World,420373.0,1397.0,4096243,485272.14285714284,1774.0,1771.0,0.00375450832187382,388019.0,7927447729,672053989.0,2417809.0,5930849.0
2022-11-25,OWID_WRL,,World,697942.0,2202.0,4197644,503372.85714285716,1875.857142857143,1837.0,0.0037351420101882147,389360.0,7927645563,668954094.0,2375136.0,5475031.0
2022-11-26,OWID_WRL,,World,270601.0,509.0,4320723,472574.28571428574,1630.5714285714287,1730.0,0.0037180007914638844,391998.0,7927843402,666029058.0,2347819.0,5272855.0
2022-11-27,OWID_WRL,,World,263432.0,589.0,4337508,441650.14285714284,1422.7142857142858,1623.0,0.0037159358803711445,395253.0,7928041245,663260675.0,2340376.0,5108759.0
2022-11-28,OWID_WRL,,World,405775.0,1178.0,4279882,409554.85714285716,1276.4285714285713,1508.0,0.003706963108758045,397921.0,7928239094,660599652.0,2355266.0,5016289.0
2022-11-29,OWID_WRL,,World,730671.0,1600.0,4232761,471627.71428571426,1420.857142857143,1742.0,0.0037041906792432224,401090.0,7928436948,658058832.0,2416420.0,4957240.0
2022-11-30,OWID_WRL,,World,535621.0,1629.0,4430559,509487.71428571426,1569.4285714285713,1901.0,0.0036910405699857097,404994.0,7928634806,655756329.0,2384335.0,4686838.0
2022-12-01,OWID_WRL,,World,706230.0,2391.0,4872108,561582.1428571428,1723.2857142857142,2105.0,0.0036867280740919,408491.0,7928832670,653221547.0,2381885.0,4916667.0
2022-12-02,OWID_WRL,,World,761622.0,2345.0,5276005,583934.0,1779.7142857142858,2201.0,0.0036863727607536556,412563.0,7929030538,650421233.0,2404243.0,5204557.0
2022-12-03,OWID_WRL,,World,299894.0,609.0,5824872,542358.0,1565.7142857142858,2053.0,0.0036923763366296645,416023.0,7929228412,647297969.0,2433462.0,5556726.0
2022-12-04,OWID_WRL,,World,257135.0,636.0,6554033,520962.0,1457.0,1977.0,0.0037030320608412307,420340.0,7929426290,643912449.0,2499966.0,5885486.0
2022-12-05,OWID_WRL,,World,505473.0,1388.0,6399467,493466.4285714286,1340.7142857142858,1876.0,0.003715360651975504,423623.0,7929624173,640260320.0,2596007.0,6248136.0
2022-12-06,OWID_WRL,,World,624762.0,1739.0,6343485,544060.8571428572,1502.142857142857,2070.0,0.003727280026496181,427932.0,7929822062,636350259.0,2651392.0,6561453.0
2022-12-07,OWID_WRL,,World,635247.0,2175.0,6143906,591968.4285714285,1722.0,2256.0,0.0037377621381904963,432754.0,7930019955,632078927.0,2666817.0,6938149.0
2022-12-08,OWID_WRL,,World,809087.0,3009.0,5666620,642803.7142857143,1895.2857142857142,2460.0,0.003752635282432911,438522.0,7930217853,628042579.0,2730830.0,6767178.0
2022-12-09,OWID_WRL,,World,669977.0,2178.0,5262839,634133.1428571428,1977.857142857143,2430.0,0.0037698986560254764,445473.0,7930415756,624150690.0,2798431.0,6690320.0
2022-12-10,OWID_WRL,,World,274664.0,605.0,4702155,600457.8571428572,1836.0,2301.0,0.0037845814644704907,451734.0,7930613664,620522559.0,2880482.0,6508613.0
2022-12-11,OWID_WRL,,World,299219.0,659.0,3984372,542313.4285714285,1588.5714285714287,2068.0,0.0037941307713018203,458679.0,7930811577,617236872.0,2891672.0,6177359.0
2022-12-12,OWID_WRL,,World,572746.0,1665.0,3845263,515331.14285714284,1491.4285714285713,1946.0,0.0037920225009387323,464960.0,7931009495,614269421.0,2853255.0,5820706.0
2022-12-13,OWID_WRL,,World,778058.0,1960.0,3977852,583640.2857142857,1680.5714285714287,2196.0,0.0037942431286309983,471954.0,7931207417,611611524.0,2821842.0,5479739.0
