date,case,VN_death_case,case_avg,death_avg,origin_case,death_percent,recovery_case,current_pol_N,new_vaccinations_smoothed,curr_full_vaccinated,new_full_vaccinated,new_boost_req
2020-02-01,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96504302,0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96506558,0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96508815,0,0.0,0.0,0.0
2020-02-04,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96511071,0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96513327,0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96515584,0,0.0,0.0,0.0
2020-02-07,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96517840,0,0.0,0.0,0.0
2020-02-08,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96520096,0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96522353,0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96524609,0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96526866,0,0.0,0.0,0.0
2020-02-12,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96529123,0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96531379,0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96533636,0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96535893,0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96538150,0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96540407,0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96542664,0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96544921,0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96547178,0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96549435,0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96551692,0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96553949,0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96556207,0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96558464,0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96560721,0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96562979,0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96565236,0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96567494,0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96569752,0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96572009,0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96574267,0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96576525,0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96578783,0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96581040,0,0.0,0.0,0.0
2020-03-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96583298,0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96585556,0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96587814,0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96590072,0,0.0,0.0,0.0
2020-03-11,10.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96592331,0,0.0,0.0,0.0
2020-03-12,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96594589,0,0.0,0.0,0.0
2020-03-13,2.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96596847,0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96599105,0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96601364,0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96603622,0,0.0,0.0,0.0
2020-03-17,1.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,96605880,0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,96608139,0,0.0,0.0,0.0
2020-03-19,2.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,96610398,0,0.0,0.0,0.0
2020-03-20,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,96612656,0,0.0,0.0,0.0
2020-03-21,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96614915,0,0.0,0.0,0.0
2020-03-22,5.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,96617174,0,0.0,0.0,0.0
2020-03-23,3.0,0.0,1.0,0.0,0.0,0.0,0.0,96619432,0,0.0,0.0,0.0
2020-03-24,12.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,96621691,0,0.0,0.0,0.0
2020-03-25,1.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,96623950,0,0.0,0.0,0.0
2020-03-26,20.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,96626209,0,0.0,0.0,0.0
2020-03-27,3.0,0.0,3.857142857142857,0.0,0.0,0.0,1.0,96628468,0,0.0,0.0,0.0
2020-03-28,7.0,0.0,4.714285714285714,0.0,0.0,0.0,1.0,96630727,0,0.0,0.0,0.0
2020-03-29,15.0,0.0,6.571428571428571,0.0,0.0,0.0,1.0,96632986,0,0.0,0.0,0.0
2020-03-30,10.0,0.0,7.857142857142857,0.0,0.0,0.0,1.0,96635245,0,0.0,0.0,0.0
2020-03-31,9.0,0.0,8.714285714285714,0.0,0.0,0.0,1.0,96637504,0,0.0,0.0,0.0
2020-04-01,12.0,0.0,9.714285714285714,0.0,0.0,0.0,1.0,96639764,0,0.0,0.0,0.0
2020-04-02,10.0,0.0,10.714285714285714,0.0,0.0,0.0,1.0,96642023,0,0.0,0.0,0.0
2020-04-03,3.0,0.0,9.428571428571429,0.0,0.0,0.0,1.0,96644282,0,0.0,0.0,0.0
2020-04-04,2.0,0.0,9.428571428571429,0.0,0.0,0.0,1.0,96646542,0,0.0,0.0,0.0
2020-04-05,0.0,0.0,7.714285714285714,0.0,0.0,0.0,1.0,96648801,0,0.0,0.0,0.0
2020-04-06,1.0,0.0,7.571428571428571,0.0,0.0,0.0,2.0,96651061,0,0.0,0.0,0.0
2020-04-07,1.0,0.0,6.714285714285714,0.0,0.0,0.0,2.0,96653320,0,0.0,0.0,0.0
2020-04-08,2.0,0.0,5.285714285714286,0.0,0.0,0.0,3.0,96655580,0,0.0,0.0,0.0
2020-04-09,1.0,0.0,4.0,0.0,0.0,0.0,3.0,96657840,0,0.0,0.0,0.0
2020-04-10,2.0,0.0,3.0,0.0,0.0,0.0,3.0,96660099,0,0.0,0.0,0.0
2020-04-11,1.0,0.0,1.7142857142857142,0.0,0.0,0.0,3.0,96662359,0,0.0,0.0,0.0
2020-04-12,2.0,0.0,1.5714285714285714,0.0,0.0,0.0,3.0,96664619,0,0.0,0.0,0.0
2020-04-13,5.0,0.0,1.5714285714285714,0.0,0.0,0.0,6.0,96666879,0,0.0,0.0,0.0
2020-04-14,1.0,0.0,1.4285714285714286,0.0,0.0,0.0,6.0,96669139,0,0.0,0.0,0.0
2020-04-15,1.0,0.0,1.4285714285714286,0.0,0.0,0.0,8.0,96671399,0,0.0,0.0,0.0
2020-04-16,1.0,0.0,1.4285714285714286,0.0,0.0,0.0,8.0,96673659,0,0.0,0.0,0.0
2020-04-17,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,8.0,96675919,0,0.0,0.0,0.0
2020-04-18,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,7.0,96678179,0,0.0,0.0,0.0
2020-04-19,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,7.0,96680439,0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,7.0,96682699,0,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,7.0,96684960,0,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,7.0,96687220,0,0.0,0.0,0.0
2020-04-23,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,7.0,96689480,0,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,6.0,96691741,0,0.0,0.0,0.0
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,96694001,0,0.0,0.0,0.0
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,5.0,96696262,0,0.0,0.0,0.0
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96698523,0,0.0,0.0,0.0
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96700783,0,0.0,0.0,0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96703044,0,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96705305,0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96707566,0,0.0,0.0,0.0
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96709826,0,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96712087,0,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96714348,0,0.0,0.0,0.0
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96716609,0,0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96718871,0,0.0,0.0,0.0
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96721132,0,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96723393,0,0.0,0.0,0.0
2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96725654,0,0.0,0.0,0.0
2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96727915,0,0.0,0.0,0.0
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96730177,0,0.0,0.0,0.0
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96732438,0,0.0,0.0,0.0
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96734700,0,0.0,0.0,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96736961,0,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96739223,0,0.0,0.0,0.0
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96741484,0,0.0,0.0,0.0
2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96743746,0,0.0,0.0,0.0
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96746008,0,0.0,0.0,0.0
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96748270,0,0.0,0.0,0.0
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96750531,0,0.0,0.0,0.0
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96752793,0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96755055,0,0.0,0.0,0.0
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96757317,0,0.0,0.0,0.0
2020-05-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96759579,0,0.0,0.0,0.0
2020-05-25,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96761841,0,0.0,0.0,0.0
2020-05-26,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96764104,0,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96766366,0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96768628,0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96770890,0,0.0,0.0,0.0
2020-05-30,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96773153,0,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96775415,0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96777678,0,0.0,0.0,0.0
2020-06-02,0.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,96779940,0,0.0,0.0,0.0
2020-06-03,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96782203,0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96784465,0,0.0,0.0,0.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96786728,0,0.0,0.0,0.0
2020-06-06,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96788991,0,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96791254,0,0.0,0.0,0.0
2020-06-08,3.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96793516,0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96795779,0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96798042,0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96800305,0,0.0,0.0,0.0
2020-06-12,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96802568,0,0.0,0.0,0.0
2020-06-13,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96804831,0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96807095,0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96809358,0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96811621,0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96813884,0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96816148,0,0.0,0.0,0.0
2020-06-19,7.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96818411,0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96820675,0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96822938,0,0.0,0.0,0.0
2020-06-22,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96825202,0,0.0,0.0,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96827465,0,0.0,0.0,0.0
2020-06-24,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96829729,0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96831993,0,0.0,0.0,0.0
2020-06-26,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96834257,0,0.0,0.0,0.0
2020-06-27,2.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96836520,0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,96838784,0,0.0,0.0,0.0
2020-06-29,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96841048,0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96843312,0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96845576,0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96847840,0,0.0,0.0,0.0
2020-07-03,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96850105,0,0.0,0.0,0.0
2020-07-04,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96852369,0,0.0,0.0,0.0
2020-07-05,7.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,96854633,0,0.0,0.0,0.0
2020-07-06,14.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,96856897,0,0.0,0.0,0.0
2020-07-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96859162,0,0.0,0.0,0.0
2020-07-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96861426,0,0.0,0.0,0.0
2020-07-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96863691,0,0.0,0.0,0.0
2020-07-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96865955,0,0.0,0.0,0.0
2020-07-11,1.0,0.0,1.1428571428571428,0.0,0.0,0.0,1.0,96868220,0,0.0,0.0,0.0
2020-07-12,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,1.0,96870484,0,0.0,0.0,0.0
2020-07-13,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,96872749,0,0.0,0.0,0.0
2020-07-14,1.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,96875014,0,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96877279,0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96879544,0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96881808,0,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,96884073,0,0.0,0.0,0.0
2020-07-19,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,96886338,0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,96888603,0,0.0,0.0,0.0
2020-07-21,12.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,96890869,0,0.0,0.0,0.0
2020-07-22,5.0,0.0,1.0,0.0,0.0,0.0,1.0,96893134,0,0.0,0.0,0.0
2020-07-23,4.0,0.0,1.5714285714285714,0.0,0.0,0.0,1.0,96895399,0,0.0,0.0,0.0
2020-07-24,1.0,0.0,1.5714285714285714,0.0,0.0,0.0,1.0,96897664,0,0.0,0.0,0.0
2020-07-25,3.0,0.0,2.0,0.0,0.0,0.0,1.0,96899930,0,0.0,0.0,0.0
2020-07-26,3.0,0.0,2.4285714285714284,0.0,0.0,0.0,1.0,96902195,0,0.0,0.0,0.0
2020-07-27,2.0,0.0,2.7142857142857144,0.0,0.0,0.0,1.0,96904460,0,0.0,0.0,0.0
2020-07-28,16.0,0.0,4.285714285714286,0.0,0.0,0.0,1.0,96906726,0,0.0,0.0,0.0
2020-07-29,12.0,0.0,5.857142857142857,0.0,1.0,0.0,0.0,96908991,0,0.0,0.0,0.0
2020-07-30,14.0,0.0,7.571428571428571,0.0,1.0,0.045454545454545456,0.0,96911257,0,0.0,0.0,0.0
2020-07-31,56.0,4.0,8.142857142857142,0.0,1.0,0.06666666666666668,0.0,96913523,0,0.0,0.0,0.0
2020-08-01,43.0,1.0,13.571428571428571,0.14285714285714285,1.0,0.07894736842105263,0.0,96915788,0,0.0,0.0,0.0
2020-08-02,32.0,3.0,17.571428571428573,0.5714285714285714,1.0,0.07692307692307693,0.0,96918054,0,0.0,0.0,0.0
2020-08-03,29.0,0.0,21.285714285714285,0.5714285714285714,1.0,0.07246376811594203,0.0,96920320,0,0.0,0.0,0.0
2020-08-04,38.0,2.0,26.285714285714285,0.8571428571428571,1.0,0.06818181818181818,0.0,96922586,0,0.0,0.0,0.0
2020-08-05,42.0,0.0,30.571428571428573,0.8571428571428571,1.0,0.0625,1.0,96924852,0,0.0,0.0,0.0
2020-08-06,31.0,2.0,33.0,1.1428571428571428,1.0,0.05673758865248227,1.0,96927118,0,0.0,0.0,0.0
2020-08-07,33.0,0.0,35.42857142857143,1.1428571428571428,2.0,0.05232558139534884,2.0,96929384,0,0.0,0.0,0.0
2020-08-08,21.0,0.0,35.42857142857143,1.1428571428571428,2.0,0.053921568627450976,3.0,96931650,0,0.0,0.0,0.0
2020-08-09,39.0,1.0,36.857142857142854,1.2857142857142858,5.0,0.055319148936170216,3.0,96933916,0,0.0,0.0,0.0
2020-08-10,5.0,4.0,34.857142857142854,1.2857142857142858,5.0,0.06439393939393939,5.0,96936182,0,0.0,0.0,0.0
2020-08-11,13.0,1.0,31.857142857142858,1.2857142857142858,3.0,0.06597222222222222,6.0,96938448,0,0.0,0.0,0.0
2020-08-12,20.0,1.0,30.142857142857142,1.0,2.0,0.06451612903225806,7.0,96940715,0,0.0,0.0,0.0
2020-08-13,24.0,4.0,29.428571428571427,1.5714285714285714,2.0,0.06461538461538462,9.0,96942981,0,0.0,0.0,0.0
2020-08-14,24.0,0.0,27.428571428571427,1.2857142857142858,2.0,0.0658682634730539,11.0,96945247,0,0.0,0.0,0.0
2020-08-15,16.0,2.0,24.142857142857142,1.5714285714285714,1.0,0.06528189910979229,12.0,96947514,0,0.0,0.0,0.0
2020-08-16,9.0,1.0,21.571428571428573,1.4285714285714286,0.0,0.06528189910979229,17.0,96949780,0,0.0,0.0,0.0
2020-08-17,13.0,0.0,18.714285714285715,1.4285714285714286,0.0,0.06528189910979229,19.0,96952047,0,0.0,0.0,0.0
2020-08-18,10.0,1.0,17.142857142857142,1.5714285714285714,0.0,0.06306306306306307,19.0,96954313,0,0.0,0.0,0.0
2020-08-19,4.0,0.0,15.0,1.4285714285714286,0.0,0.062305295950155756,22.0,96956580,0,0.0,0.0,0.0
2020-08-20,13.0,0.0,15.571428571428571,0.8571428571428571,0.0,0.06229508196721312,20.0,96958847,0,0.0,0.0,0.0
2020-08-21,2.0,0.0,15.0,0.7142857142857143,0.0,0.05944055944055944,19.0,96961113,0,0.0,0.0,0.0
2020-08-22,5.0,1.0,12.857142857142858,0.7142857142857143,0.0,0.05639097744360901,20.0,96963380,0,0.0,0.0,0.0
2020-08-23,2.0,1.0,10.0,0.5714285714285714,0.0,0.04065040650406504,22.0,96965647,0,0.0,0.0,0.0
2020-08-24,6.0,0.0,8.571428571428571,0.5714285714285714,0.0,0.030837004405286344,22.0,96967914,0,0.0,0.0,0.0
2020-08-25,7.0,0.0,7.714285714285714,0.42857142857142855,0.0,0.024154589371980676,22.0,96970181,0,0.0,0.0,0.0
2020-08-26,0.0,2.0,6.714285714285714,0.42857142857142855,0.0,0.0160427807486631,23.0,96972448,0,0.0,0.0,0.0
2020-08-27,2.0,1.0,5.142857142857143,0.5714285714285714,0.0,0.005952380952380952,23.0,96974715,0,0.0,0.0,0.0
2020-08-28,1.0,0.0,4.0,0.42857142857142855,0.0,0.0,25.0,96976982,0,0.0,0.0,0.0
2020-08-29,1.0,2.0,3.5714285714285716,0.7142857142857143,0.0,0.0,26.0,96979249,0,0.0,0.0,0.0
2020-08-30,0.0,0.0,2.7142857142857144,0.7142857142857143,0.0,0.0,26.0,96981517,0,0.0,0.0,0.0
2020-08-31,0.0,0.0,2.4285714285714284,0.7142857142857143,0.0,0.0,26.0,96983784,0,0.0,0.0,0.0
2020-09-01,0.0,0.0,1.7142857142857142,0.5714285714285714,0.0,0.0,24.0,96986051,0,0.0,0.0,0.0
2020-09-02,1.0,0.0,1.5714285714285714,0.42857142857142855,0.0,0.0,21.0,96988319,0,0.0,0.0,0.0
2020-09-03,0.0,1.0,0.7142857142857143,0.5714285714285714,0.0,0.0,20.0,96990586,0,0.0,0.0,0.0
2020-09-04,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,19.0,96992854,0,0.0,0.0,0.0
2020-09-05,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,17.0,96995121,0,0.0,0.0,0.0
2020-09-06,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,13.0,96997389,0,0.0,0.0,0.0
2020-09-07,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,12.0,96999656,0,0.0,0.0,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,11.0,97001924,0,0.0,0.0,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,9.0,97004192,0,0.0,0.0,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,8.0,97006460,0,0.0,0.0,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,7.0,97008728,0,0.0,0.0,0.0
2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,6.0,97010996,0,0.0,0.0,0.0
2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97013264,0,0.0,0.0,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,6.0,97015532,0,0.0,0.0,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97017800,0,0.0,0.0,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97020068,0,0.0,0.0,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,5.0,97022336,0,0.0,0.0,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97024604,0,0.0,0.0,0.0
2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97026873,0,0.0,0.0,0.0
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97029141,0,0.0,0.0,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97031409,0,0.0,0.0,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97033678,0,0.0,0.0,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97035946,0,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97038215,0,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97040483,0,0.0,0.0,0.0
2020-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97042752,0,0.0,0.0,0.0
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97045021,0,0.0,0.0,0.0
2020-09-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,97047290,0,0.0,0.0,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97049558,0,0.0,0.0,0.0
