date,S0,V0,I0,D0,beta,beta_v,gamma,theta,alpha,alpha0,pi,death_avg,recovery_case,new_full_vaccinated,new_boost_req,daily_case_non_vaccinated,daily_case_vaccinated,current_pol_N,daily_R0,avg_R0
2020-09-12,97010255,680,28,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.17857142857142858,4.212035863679756e-06,0.011764705882352941,4050,0.0,6.0,0.0,0.0,0.0,0.0,97010996,0.048680001950854236,0.17947220029271732
2020-09-13,97012531,677,23,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.2608695652173913,4.212035863679756e-06,0.011816838995568686,4050,0.0,5.0,0.0,0.0,0.0,0.0,97013264,0.03370676359278977,0.15814109889307926
2020-09-14,97014807,675,17,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.29411764705882354,4.212035863679756e-06,0.01037037037037037,4050,0.0,6.0,0.0,0.0,0.0,0.0,97015532,0.029984987567639194,0.1388225758147025
2020-09-15,97017082,673,12,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.4166666666666667,4.212035863679756e-06,0.010401188707280832,4050,0.0,5.0,0.0,0.0,0.0,0.0,97017800,0.021305303676210804,0.12191720033102332
2020-09-16,97019357,671,7,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7142857142857143,4.212035863679756e-06,0.010432190760059613,4051,0.0,5.0,0.0,0.0,0.0,0.0,97020068,0.012510506359187218,0.10423409721694224
2020-09-17,97021632,669,2,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.5,4.212035863679756e-06,0.01046337817638266,4051,0.0,5.0,0.0,0.0,0.0,0.0,97022336,0.01780123852014181,0.08897402420756505
2020-09-18,97023907,663,1,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,1.0,4.212035863679756e-06,0.010558069381598794,4051,0.0,1.0,0.0,0.0,0.0,0.0,97024604,0.008959741263162478,0.07531418604902289
2020-09-19,97026183,657,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0106544901065449,4051,0.0,1.0,0.0,0.0,0.0,0.0,97026873,0.011820441434279998,0.06325966752363313
2020-09-20,97028458,650,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.009230769230769232,4051,0.0,0.0,0.0,0.0,0.0,0.0,97029141,0.011822295209095043,0.05158761152250888
2020-09-21,97030732,644,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.007763975155279503,4051,0.0,0.0,0.0,0.0,0.0,0.0,97031409,0.011824911905362155,0.042778512211206696
2020-09-22,97033006,639,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.00782472613458529,4051,0.0,0.0,0.0,0.0,0.0,0.0,97033678,0.011824784167894068,0.03688644361900188
2020-09-23,97035279,634,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.006309148264984227,4051,0.0,0.0,0.0,0.0,0.0,0.0,97035946,0.011828700374248241,0.03240097967810681
2020-09-24,97037552,630,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.006349206349206349,4051,0.0,0.0,0.0,0.0,0.0,0.0,97038215,0.011828572984038175,0.02889709365269812
2020-09-25,97039824,626,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.003194888178913738,4051,0.0,0.0,0.0,0.0,0.0,0.0,97040483,0.011848242985198432,0.02619389056159034
2020-09-26,97042095,624,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.003205128205128205,4052,0.0,0.0,0.0,0.0,0.0,0.0,97042752,0.011848117378791968,0.023972489292919143
2020-09-27,97044366,622,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.001607717041800643,4052,0.0,0.0,0.0,0.0,0.0,0.0,97045021,0.011886515800934664,0.022205390901031342
2020-09-28,97046636,621,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.001610305958132045,4052,0.0,0.0,0.0,0.0,0.0,0.0,97047290,0.011886393651543831,0.020800603159723416
2020-09-29,97048905,620,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016129032258064516,4052,0.0,0.0,0.0,0.0,0.0,0.0,97049558,0.011886271491196516,0.019587477184630143
2020-09-30,97051175,619,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016155088852988692,4052,0.0,0.0,0.0,0.0,0.0,0.0,97051827,0.011886149319891242,0.018519185482230596
2020-10-01,97053445,618,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016181229773462784,4052,0.0,0.0,0.0,0.0,0.0,0.0,97054096,0.011886027137626537,0.01756602622030935
2020-10-02,97055715,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4052,0.0,0.0,0.0,0.0,0.0,0.0,97056365,0.011882669000045651,0.01671317967735448
2020-10-03,97057984,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4052,0.0,0.0,0.0,0.0,0.0,0.0,97058634,0.011882669000045651,0.015941798358855886
2020-10-04,97060253,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4052,0.0,0.0,0.0,0.0,0.0,0.0,97060903,0.011882669000045651,0.015243511105810107
2020-10-05,97062522,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4052,0.0,0.0,0.0,0.0,0.0,0.0,97063172,0.011882669000045651,0.01460782530720633
2020-10-06,97064792,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4052,0.0,0.0,0.0,0.0,0.0,0.0,97065442,0.011882669000045651,0.014030157095472244
2020-10-07,97067061,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97067711,0.011882669000045651,0.013501519482914023
2020-10-08,97069330,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97069980,0.011882669000045651,0.013013027699456598
2020-10-09,97071600,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97072250,0.011882669000045651,0.012622301664163161
2020-10-10,97073869,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97074519,0.011882669000045651,0.012278650086326098
2020-10-11,97076138,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97076788,0.011882669000045651,0.012038762383249019
2020-10-12,97078408,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97079058,0.011882669000045651,0.011864627430910303
2020-10-13,97080678,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97081328,0.011882669000045651,0.011838672467907147
2020-10-14,97082947,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97083597,0.011882669000045651,0.011841614204208224
2020-10-15,97085217,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97085867,0.011882669000045651,0.011845202398873357
2020-10-16,97087487,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4053,0.0,0.0,0.0,0.0,0.0,0.0,97088137,0.011882669000045651,0.011849676459900064
2020-10-17,97089756,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97090406,0.011882669000045651,0.011854510433429749
2020-10-18,97092026,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97092676,0.011882669000045651,0.011859364797037137
2020-10-19,97094296,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97094946,0.011882669000045651,0.011865294175346324
2020-10-20,97096566,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97097216,0.011882669000045651,0.011870867303197264
2020-10-21,97098836,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97099486,0.011882669000045651,0.01187758532447793
2020-10-22,97101106,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97101756,0.011882669000045651,0.011880111043093496
2020-10-23,97103376,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97104026,0.011882669000045651,0.011882808956006437
2020-10-24,97105646,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97106296,0.011882669000045651,0.011882808956006437
2020-10-25,97107917,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97108567,0.011882669000045651,0.011882808956006437
2020-10-26,97110187,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97110837,0.011882669000045651,0.011882808956006437
2020-10-27,97112457,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4054,0.0,0.0,0.0,0.0,0.0,0.0,97113107,0.011882669000045651,0.011882669000045648
2020-10-28,97114727,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016933355345017077,4055,0.0,0.0,0.0,0.0,0.0,0.0,97115377,0.011882669000045651,0.011882669000045648
2020-10-29,97116998,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016922386005822642,4055,0.0,0.0,0.0,0.0,0.0,0.0,97117648,0.011882715888518284,0.011882669000045648
2020-10-30,97119268,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016887940866400363,4055,0.0,0.0,0.0,0.0,0.0,0.0,97119918,0.011882863509781627,0.011882669000045648
2020-10-31,97121539,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016789220922925863,4055,0.0,0.0,0.0,0.0,0.0,0.0,97122189,0.011883289859048629,0.011882669000045648
2020-11-01,97123809,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.001656633419690008,4055,0.0,0.0,0.0,0.0,0.0,0.0,97124459,0.01188427063765854,0.011882669000045648
2020-11-02,97126080,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016352096172439386,4055,0.0,0.0,0.0,0.0,0.0,0.0,97126730,0.011885237868406425,0.011882671037445166
2020-11-03,97128351,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.001635888452863492,4055,0.0,0.0,0.0,0.0,0.0,0.0,97129001,0.011885206842697574,0.011882679473730803
2020-11-04,97130621,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016365119624541832,4055,0.0,0.0,0.0,0.0,0.0,0.0,97131271,0.011885178367682693,0.011882706261125017
2020-11-05,97132892,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.001632391287632418,4055,0.0,0.0,0.0,0.0,0.0,0.0,97133542,0.011885366946569345,0.011882774559308527
2020-11-06,97135163,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016247105058455023,4055,0.0,0.0,0.0,0.0,0.0,0.0,97135813,0.011885720933206329,0.011882880548978325
2020-11-07,97137434,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016214897696437763,4056,0.0,0.0,0.0,0.0,0.0,0.0,97138084,0.011885870338646626,0.011882988009008753
2020-11-08,97139705,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016215296984186886,4056,0.0,0.0,0.0,0.0,0.0,0.0,97140355,0.011885868482873832,0.011883097054767904
2020-11-09,97141976,617,0,33,0.009010297731336995,0.0030034325561749233,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016226506863485871,4056,0.0,0.0,0.0,0.0,0.0,0.0,97142626,0.011885816418874606,0.011883211730548788
2020-11-10,97144247,617,0,33,0.0092113193906993,0.0030704397773741563,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016231458003052649,4056,0.0,0.0,0.0,0.0,0.0,0.0,97144897,0.01215094133542486,0.011883341280856852
2020-11-11,97146518,617,0,33,0.009870391166467986,0.003290130373167551,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233112695258453,4056,0.0,0.0,0.0,0.0,0.0,0.0,97147168,0.013020241494940587,0.011883473935724235
2020-11-12,97148789,617,0,33,0.012490684714028462,0.004163561571579803,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233607629935884,4056,0.0,0.0,0.0,0.0,0.0,0.0,97149439,0.01647625119781651,0.01188360696655687
2020-11-13,97151061,617,0,33,0.022985552957426506,0.007661851052178683,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233679224834606,4056,0.0,0.0,0.0,0.0,0.0,0.0,97151711,0.03031637768508116,0.011895266688004643
2020-11-14,97153332,617,0,33,0.06502928526827513,0.02167642874527958,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233679224834606,4056,0.0,0.0,0.0,0.0,0.0,0.0,97153982,0.08572982011300904,0.011944717564240669
2020-11-15,97155603,617,0,33,0.23344418964040645,0.07781473124234267,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233679224834606,4056,0.0,0.0,0.0,0.0,0.0,0.0,97156253,0.30719072148415927,0.01214441595639667
2020-11-16,97157874,617,0,33,0.9071204494749505,0.30237348864827074,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233723122729923,4056,0.0,0.0,0.0,0.0,0.0,0.0,97158524,1.1849850202728265,0.012945888868683163
2020-11-17,97160146,617,0,33,1.9421803198494996,0.6473934513786253,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016233806280478585,4056,0.0,0.0,0.0,0.0,0.0,0.0,97160796,2.5090013297381484,0.016158071909506383
2020-11-18,97162417,617,0,33,2.001176285680496,0.6670587748669151,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97163067,2.583586643164819,0.029025381986831272
2020-11-19,97164689,617,0,33,2.0105033836809576,0.6701678079439476,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97165339,2.595369412582921,0.08048924910573702
2020-11-20,97166960,617,0,33,2.011930413373627,0.6706434844957312,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97167610,2.5971719484471847,0.1911191260400763
2020-11-21,97169232,617,0,33,2.0121252080225736,0.6707084160424945,0.00664270136283549,0.7563593498253242,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97169882,2.597417996763232,0.30491744081319133
2020-11-22,97171504,617,0,33,2.0121618056746655,0.6707206152598438,0.00664270136283549,0.7563423871803909,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97172154,2.5975207250613557,0.4190356777925409
2020-11-23,97173776,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.7562687186097569,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97174426,2.597776946948744,0.5330211430150811
2020-11-24,97176047,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.7559543750088613,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97176697,2.598824649552986,0.6468029009848748
2020-11-25,97178319,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.7546161009444711,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97178969,2.6032945712495685,0.7603713692673257
2020-11-26,97180591,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.7464333140171701,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97181241,2.6309636028388863,0.873725334470207
2020-11-27,97182863,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.6785270872289533,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97183513,2.8854679842332382,0.986867783111983
2020-11-28,97185135,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.2979194851258017,4.212035863679756e-06,0.0016234839751333007,4057,0.0,0.0,0.0,0.0,0.0,0.0,97185785,6.30270775787825,1.0998163935826626
2020-11-29,97187407,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.07938275786915505,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97188057,19.695697333991003,1.2126490667669794
2020-11-30,97189679,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.02520956070047812,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97190329,41.61857911327388,1.3259022927677555
2020-12-01,97191951,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.011837798575017792,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97192601,57.38478601120158,1.4445980909652167
2020-12-02,97194224,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.008527264005760085,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97194874,63.32383135528441,1.5986692260761137
2020-12-03,97196496,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007704092509267839,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97197146,64.99646887437474,1.7840740727366051
2020-12-04,97198768,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007503168484825336,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97199418,65.41823824655955,1.9916508770001236
2020-12-05,97201041,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97201691,65.54007165305678,2.2207792547099
2020-12-06,97203313,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016234839751333007,4058,0.0,0.0,0.0,0.0,0.0,0.0,97203963,65.54007165305678,2.4736253946528315
2020-12-07,97205586,617,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016207455429497568,4058,0.0,0.0,0.0,0.0,0.0,0.0,97206236,65.4823844717419,2.753646811906237
2020-12-08,97207859,616,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016233766233766235,4058,0.0,0.0,0.0,0.0,0.0,0.0,97208508,65.53781183523084,3.0652158362197706
2020-12-09,97210133,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001624141785389569,4059,0.0,0.0,0.0,0.0,0.0,0.0,97210781,65.55391604596004,3.4133583166498975
2020-12-10,97212405,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001624141785389569,4059,0.0,0.0,0.0,0.0,0.0,0.0,97213053,65.55391604596004,3.8023931070685655
2020-12-11,97214678,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001624141785389569,4059,0.0,0.0,0.0,0.0,0.0,0.0,97215326,65.55391604596004,4.2292957574076615
2020-12-12,97216951,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016248006652560102,4059,0.0,0.0,0.0,0.0,0.0,0.0,97217599,65.56777795158487,4.653675031060673
2020-12-13,97219224,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016269471185440614,4059,0.0,0.0,0.0,0.0,0.0,0.0,97219872,65.6129016484707,5.037999676650987
2020-12-14,97221497,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016281065458166643,4059,0.0,0.0,0.0,0.0,0.0,0.0,97222145,65.63725360568272,5.483352420513559
2020-12-15,97223769,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016285531263515718,4059,0.0,0.0,0.0,0.0,0.0,0.0,97224417,65.64662921191795,6.0136535238216275
2020-12-16,97226042,615,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016260162601626016,4059,0.0,0.0,0.0,0.0,0.0,0.0,97226690,65.59333923912797,6.657272970943284
2020-12-17,97228316,614,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016286644951140066,4059,0.0,0.0,0.0,0.0,0.0,0.0,97228963,65.64896695452119,7.455145028462676
2020-12-18,97230590,613,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016313213703099511,4059,0.0,0.0,0.0,0.0,0.0,0.0,97231236,65.70469525347862,8.47031799072913
2020-12-19,97232865,612,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016339869281045752,4059,0.0,0.0,0.0,0.0,0.0,0.0,97233510,65.76052440905329,9.805520736070937
2020-12-20,97235139,611,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016366612111292963,4060,0.0,0.0,0.0,0.0,0.0,0.0,97235783,65.81645469528736,11.640232220707919
2020-12-21,97237413,610,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001639344262295082,4060,0.0,0.0,0.0,0.0,0.0,0.0,97238056,65.87248638721675,14.318300323442912
2020-12-22,97239687,609,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016420361247947454,4060,0.0,0.0,0.0,0.0,0.0,0.0,97240329,65.92861976087559,18.58716061227964
2020-12-23,97241962,608,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001644736842105263,4060,0.0,0.0,0.0,0.0,0.0,0.0,97242603,65.98485509330077,26.36053659206538
2020-12-24,97244236,607,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016474464579901153,4060,0.0,0.0,0.0,0.0,0.0,0.0,97244876,66.04119266253653,42.503660078101696
2020-12-25,97246510,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001645900306422514,4060,0.0,0.0,0.0,0.0,0.0,0.0,97247149,66.00905569574203,57.84219497747186
2020-12-26,97248784,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016478090642262774,4060,0.0,0.0,0.0,0.0,0.0,0.0,97249423,66.04872556787653,63.53331215506423
2020-12-27,97251058,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016569634819161322,4060,0.0,0.0,0.0,0.0,0.0,0.0,97251697,66.23841139118856,65.13078684045283
2020-12-28,97253331,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016923437996332045,4060,0.0,0.0,0.0,0.0,0.0,0.0,97253970,66.96274015343104,65.5549621574939
2020-12-29,97255605,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001828559458455351,4060,0.0,0.0,0.0,0.0,0.0,0.0,97256244,69.6273530942312,65.67704599902854
2020-12-30,97257879,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0021571579837374394,4061,0.0,0.0,0.0,0.0,0.0,0.0,97258518,75.3413996378777,65.73147923352515
2020-12-31,97260152,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0023248187949974027,4061,0.0,0.0,0.0,0.0,0.0,0.0,97260791,77.92448655119297,65.7994660463947
2021-01-01,97262426,606,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.0016501650165016502,4061,0.0,0.0,0.0,0.0,0.0,0.0,97263065,66.09763274763894,65.8237127518909
2021-01-02,97264701,605,0,33,2.012170361971592,0.6707234673590012,0.00664270136283549,0.007445610435419148,4.212035863679756e-06,0.001652892561983471,4061,0.0,0.0,0.0,0.0,0.0,0.0,97265339,66.15417562868063,65.85042036914075
