date,iso_code,S,V,I,daily_R0,avg_R0
2025-08-10,OWID_WRL,7902590147,212248744,0,0.5040235870165478,0.6993515730810828
2025-08-11,OWID_WRL,7902779710,212253505,0,0.5040235870165478,0.6993515730810828
2025-08-12,OWID_WRL,7902969265,212258270,0,0.5040235870165478,0.6993515730810828
2025-08-13,OWID_WRL,7903158813,212263037,0,0.5040235870165478,0.6993515730810828
2025-08-14,OWID_WRL,7903348353,212267809,0,0.5040235870165478,0.6993515730810828
2025-08-15,OWID_WRL,7903537885,212272583,0,0.5040235870165478,0.6993515730810828
2025-08-16,OWID_WRL,7903727410,212277360,0,0.5040235870165478,0.6993515730810828
2025-08-17,OWID_WRL,7903916928,212282141,0,0.5040235870165478,0.6993515730810828
2025-08-18,OWID_WRL,7904106437,212286925,0,0.5040235870165478,0.6993515730810828
2025-08-19,OWID_WRL,7904295940,212291712,0,0.5040235870165478,0.6993515730810828
2025-08-20,OWID_WRL,7904485436,212296502,0,0.5040235870165478,0.6993515730810828
2025-08-21,OWID_WRL,7904674924,212301295,0,0.5040235870165478,0.6993515730810828
2025-08-22,OWID_WRL,7904864405,212306091,0,0.5040235870165478,0.6993515730810828
2025-08-23,OWID_WRL,7905053879,212310890,0,0.5040235870165478,0.6993515730810828
2025-08-24,OWID_WRL,7905243345,212315692,0,0.5040235870165478,0.6993515730810828
2025-08-25,OWID_WRL,7905432804,212320496,0,0.5040235870165478,0.6993515730810828
2025-08-26,OWID_WRL,7905622256,212325304,0,0.5040235870165478,0.6993515730810828
2025-08-27,OWID_WRL,7905811701,212330115,0,0.5040235870165478,0.6993515730810828
2025-08-28,OWID_WRL,7906001138,212334928,0,0.5040235870165478,0.6993515730810828
2025-08-29,OWID_WRL,7906190569,212339744,0,0.5040235870165478,0.6993515730810828
2025-08-30,OWID_WRL,7906379993,212344563,0,0.5040235870165478,0.6993515730810828
2025-08-31,OWID_WRL,7906569409,212349385,0,0.5040235870165478,0.6993515730810828
2025-09-01,OWID_WRL,7906758819,212354209,0,0.5040235870165478,0.6993515730810828
2025-09-02,OWID_WRL,7906948221,212359036,0,0.5040235870165478,0.6993515730810828
2025-09-03,OWID_WRL,7907137617,212363866,0,0.5040235870165478,0.6993515730810828
2025-09-04,OWID_WRL,7907327006,212368698,0,0.5040235870165478,0.6993515730810828
2025-09-05,OWID_WRL,7907516388,212373533,0,0.5040235870165478,0.6993515730810828
2025-09-06,OWID_WRL,7907705763,212378370,0,0.5040235870165478,0.6993515730810828
2025-09-07,OWID_WRL,7907895131,212383210,0,0.5040235870165478,0.6993515730810828
2025-09-08,OWID_WRL,7908084493,212388053,0,0.5040235870165478,0.6993515730810828
2025-09-09,OWID_WRL,7908273847,212392897,0,0.5040235870165478,0.6993515730810828
2025-09-10,OWID_WRL,7908463195,212397745,0,0.5040235870165478,0.6993515730810828
2025-09-11,OWID_WRL,7908652537,212402595,0,0.5040235870165478,0.6993515730810828
2025-09-12,OWID_WRL,7908841871,212407447,0,0.5040235870165478,0.6993515730810828
2025-09-13,OWID_WRL,7909031199,212412301,0,0.5040235870165478,0.6993515730810828
2025-09-14,OWID_WRL,7909220520,212417158,0,0.5040235870165478,0.6993515730810828
2025-09-15,OWID_WRL,7909409835,212422018,0,0.5040235870165478,0.6993515730810828
2025-09-16,OWID_WRL,7909599143,212426879,0,0.5040235870165478,0.6993515730810828
2025-09-17,OWID_WRL,7909788444,212431743,0,0.5040235870165478,0.6993515730810828
2025-09-18,OWID_WRL,7909977739,212436609,0,0.5040235870165478,0.6993515730810828
2025-09-19,OWID_WRL,7910167028,212441477,0,0.5040235870165478,0.6993515730810828
2025-09-20,OWID_WRL,7910356309,212446348,0,0.5040235870165478,0.6993515730810828
2025-09-21,OWID_WRL,7910545585,212451221,0,0.5040235870165478,0.6993515730810828
2025-09-22,OWID_WRL,7910734854,212456096,0,0.5040235870165478,0.6993515730810828
2025-09-23,OWID_WRL,7910924116,212460973,0,0.5040235870165478,0.6993515730810828
2025-09-24,OWID_WRL,7911113372,212465852,0,0.5040235870165478,0.6993515730810828
2025-09-25,OWID_WRL,7911302622,212470733,0,0.5040235870165478,0.6993515730810828
2025-09-26,OWID_WRL,7911491865,212475617,0,0.5040235870165478,0.6993515730810828
2025-09-27,OWID_WRL,7911681102,212480502,0,0.5040235870165478,0.6993515730810828
2025-09-28,OWID_WRL,7911870333,212485390,0,0.5040235870165478,0.6993515730810828
2025-09-29,OWID_WRL,7912059557,212490279,0,0.5040235870165478,0.6993515730810828
2025-09-30,OWID_WRL,7912248775,212495171,0,0.5040235870165478,0.6993515730810828
2025-10-01,OWID_WRL,7912437987,212500064,0,0.5040235870165478,0.6993515730810828
2025-10-02,OWID_WRL,7912627193,212504960,0,0.5040235870165478,0.6993515730810828
2025-10-03,OWID_WRL,7912816392,212509857,0,0.5040235870165478,0.6993515730810828
2025-10-04,OWID_WRL,7913005585,212514756,0,0.5040235870165478,0.6993515730810828
2025-10-05,OWID_WRL,7913194772,212519657,0,0.5040235870165478,0.6993515730810828
2025-10-06,OWID_WRL,7913383953,212524560,0,0.5040235870165478,0.6993515730810828
2025-10-07,OWID_WRL,7913573128,212529465,0,0.5040235870165478,0.6993515730810828
2025-10-08,OWID_WRL,7913762297,212534372,0,0.5040235870165478,0.6993515730810828
2025-10-09,OWID_WRL,7913951459,212539280,0,0.5040235870165478,0.6993515730810828
2025-10-10,OWID_WRL,7914140616,212544191,0,0.5040235870165478,0.6993515730810828
2025-10-11,OWID_WRL,7914329766,212549103,0,0.5040235870165478,0.6993515730810828
2025-10-12,OWID_WRL,7914518910,212554016,0,0.5040235870165478,0.6993515730810828
2025-10-13,OWID_WRL,7914708049,212558932,0,0.5040235870165478,0.6993515730810828
2025-10-14,OWID_WRL,7914897181,212563849,0,0.5040235870165478,0.6993515730810828
2025-10-15,OWID_WRL,7915086307,212568768,0,0.5040235870165478,0.6993515730810828
2025-10-16,OWID_WRL,7915275428,212573689,0,0.5040235870165478,0.6993515730810828
2025-10-17,OWID_WRL,7915464542,212578611,0,0.5040235870165478,0.6993515730810828
2025-10-18,OWID_WRL,7915653651,212583535,0,0.5040235870165478,0.6993515730810828
2025-10-19,OWID_WRL,7915842753,212588461,0,0.5040235870165478,0.6993515730810828
2025-10-20,OWID_WRL,7916031850,212593388,0,0.5040235870165478,0.6993515730810828
2025-10-21,OWID_WRL,7916220941,212598317,0,0.5040235870165478,0.6993515730810828
2025-10-22,OWID_WRL,7916410025,212603247,0,0.5040235870165478,0.6993515730810828
2025-10-23,OWID_WRL,7916599105,212608179,0,0.5040235870165478,0.6993515730810828
2025-10-24,OWID_WRL,7916788178,212613113,0,0.5040235870165478,0.6993515730810828
2025-10-25,OWID_WRL,7916977245,212618048,0,0.5040235870165478,0.6993515730810828
2025-10-26,OWID_WRL,7917166307,212622984,0,0.5040235870165478,0.6993515730810828
